534],2.6020599913279625
5354,2.6020599913279625
53701,4.851937464544562
53766,6.903089986991944
54,6.903089986991944
541,4.851937464544562
550,2.6020599913279625
556,2.6020599913279625
5560074,2.6020599913279625
56000,2.6020599913279625
57,2.6020599913279625
5712],2.6020599913279625
59,4.851937464544562
5Apr93,2.6020599913279625
5on1,2.6020599913279625
6,25.048052885591495
600,4.851937464544562
6000,4.851937464544562
60000,4.851937464544562
6029654096,2.6020599913279625
6070,2.6020599913279625
608,4.851937464544562
60s,9.703874929089125
61,2.6020599913279625
612,18.616973018337188
616510418,2.6020599913279625
62678,2.6020599913279625
6270380,2.6020599913279625
6272742,2.6020599913279625
63,2.6020599913279625
64,2.6020599913279625
65,8.8164799306237
65882mimsyumdedu,4.851937464544562
65934mimsyumdedu,4.851937464544562
65974mimsyumdedu,2.6020599913279625
66014mimsyumdedu,4.851937464544562
66015mimsyumdedu,2.6020599913279625
66018mimsyumdedu,2.6020599913279625
66019mimsyumdedu,4.851937464544562
66020mimsyumdedu,2.6020599913279625
664,4.851937464544562
66486mimsyumdedu,2.6020599913279625
666,4.851937464544562
66615mimsyumdedu,2.6020599913279625
6671,2.6020599913279625
6754483,2.6020599913279625
68,2.6020599913279625
6812,2.6020599913279625
69,2.6020599913279625
6913],2.6020599913279625
692028],2.6020599913279625
6967521,18.616973018337188
6am,5.204119982655925
6pm,18.214419939295738
7,27.92545952750578
70,14.405943628843808
700,6.903089986991944
702,4.851937464544562
703,12.347951681866121
704,2.6020599913279625
7071],2.6020599913279625
7080,2.6020599913279625
70s,6.903089986991944
7116],2.6020599913279625
7119,4.851937464544562
716,4.851937464544562
71611365,2.6020599913279625
71611365CompuServeCOM,2.6020599913279625
7215,4.851937464544562
722,2.6020599913279625
7251,4.851937464544562
730,2.6020599913279625
73101,2.6020599913279625
734849678saturnwwcedu,2.6020599913279625
735023059snxenkidumiccl,2.6020599913279625
73529573025282minsteryorkacuk,4.851937464544562
735424748AA00437therosepdxcom,2.6020599913279625
740,2.6020599913279625
750,11.020599913279625
75000,2.6020599913279625
75214,2.6020599913279625
7723,4.851937464544562
77706,2.6020599913279625
7823095,4.851937464544562
7824],2.6020599913279625
7847641,2.6020599913279625
787140195,4.851937464544562
787522973,4.851937464544562
7AL,8.8164799306237
7digit,2.6020599913279625
7ltVtMVTu66Nz6sBbPw9QkbjArbYS2sZ9NF5htdii0R6SsEyPl0R69bV9okEq,2.6020599913279625
7th,10.6246936830415
8,20.57991946977687
80,11.020599913279625
800,2.6020599913279625
80000,2.6020599913279625
809,2.6020599913279625
80s,8.8164799306237
812],2.6020599913279625
817],2.6020599913279625
831,4.851937464544562
8372475,4.851937464544562
8384,2.6020599913279625
8443358,2.6020599913279625
8447298,2.6020599913279625
8473pharaohcyborgbtcouk,4.851937464544562
84],2.6020599913279625
85,2.6020599913279625
856],2.6020599913279625
85721,8.8164799306237
87,2.6020599913279625
88,8.8164799306237
880,9.703874929089125
8918637,6.903089986991944
8964079,4.851937464544562
8?,2.6020599913279625
8EW,4.851937464544562
8feu_KO00XsF0kpc5pandrewcmuedu,2.6020599913279625
8o,13.806179973983888
8p,2.6020599913279625
9,22.840505367078173
90,8.8164799306237
900,2.6020599913279625
90028,2.6020599913279625
9051467flevelsunisaeduau,16.9995098928664
90s,2.6020599913279625
91,2.6020599913279625
9122,2.6020599913279625
914,2.6020599913279625
91605,4.851937464544562
919,4.851937464544562
92642,2.6020599913279625
9287447,6.903089986991944
93,36.549089886728105
9304041116511K0rusnewsw165wmantiscouk,2.6020599913279625
9304041121272h6rusnewsw165wmantiscouk,2.6020599913279625
9304051729034w6rusnewsw165wmantiscouk,2.6020599913279625
9304141210197E4rusnewsw165wmantiscouk,4.851937464544562
9304191047392t8rusnewsw165wmantiscouk,2.6020599913279625
9304191157076f2rusnewsw165wmantiscouk,4.851937464544562
9304191227385s2rusnewsw165wmantiscouk,2.6020599913279625
9304191251459O3rusnewsw165wmantiscouk,2.6020599913279625
9304201058050x8rusnewsw165wmantiscouk,2.6020599913279625
9304201135121V3rusnewsw165wmantiscouk,4.851937464544562
9304211200122o5rusnewsw165wmantiscouk,2.6020599913279625
9304211203132L5rusnewsw165wmantiscouk,2.6020599913279625
9304211212090e2rusnewsw165wmantiscouk,2.6020599913279625
9304211220322c0rusnewsw165wmantiscouk,2.6020599913279625
93090141001E62763TRMETUBITNET,2.6020599913279625
93103071613J5Jpsuvmpsuedu,2.6020599913279625
93106155002JSN104psuvmpsuedu,6.903089986991944
93108020701TAN102psuvmpsuedu,2.6020599913279625
93108155839PTS102psuvmpsuedu,2.6020599913279625
93Apr20035421edt47719neatcstorontoedu,2.6020599913279625
9454tekig7PENTEKCOM,2.6020599913279625
95245],2.6020599913279625
96,2.6020599913279625
9637,6.903089986991944
98368,2.6020599913279625
99,2.6020599913279625
=,145.63481717616432
=0,2.6020599913279625
==,12.7496324196498
=====,2.6020599913279625
===========,4.851937464544562
========================,9.703874929089125
=====================================,2.6020599913279625
=============================================================,2.6020599913279625
===================================================================,2.6020599913279625
============================================================================,2.6020599913279625
================================================================================,31.8740810491245
====T=H=E=R=E===I=S===N=O===G=O=D=========T=H=E=R=E===I=S===N=O===G=O=D=====,2.6020599913279625
=My,10.6246936830415
=kcochrannyxcsduedu,10.6246936830415
=q2V5,2.6020599913279625
?,40.63904941463746
??,19.030899869919434
???,4.851937464544562
????,2.6020599913279625
???????????????????,2.6020599913279625
?Usted,2.6020599913279625
A,234.21590769732717
A=0,13.010299956639813
A=B,2.6020599913279625
AA,6.903089986991944
AAH,4.851937464544562
AAP,9.703874929089125
ABC,4.851937464544562
ABOUT,2.6020599913279625
ABSENCE,2.6020599913279625
ACCENT,2.6020599913279625
ACCIDENT,5.204119982655925
ACDC,2.6020599913279625
ACME,2.6020599913279625
ACT,2.6020599913279625
AD,36.8164799306237
AE,12.347951681866121
AEA,2.6020599913279625
AEA=yesBEB=no,2.6020599913279625
AFFIRMATION,2.6020599913279625
AFRICANAMERICANS,4.851937464544562
AG,2.6020599913279625
AGREE,2.6020599913279625
AH,2.6020599913279625
AHA,2.6020599913279625
AIDS,9.204119982655925
AIDs?,2.6020599913279625
AIX,6.903089986991944
ALL,60.509063541905476
ALLEN,4.851937464544562
ALLOWED,2.6020599913279625
ALMIGHTY,6.903089986991944
ALONG,6.903089986991944
ALTatheism?,2.6020599913279625
ALink,38.26488179365687
AM,4.851937464544562
AMERICAN,4.851937464544562
AMPHIBOLY,2.6020599913279625
ANALOGY,2.6020599913279625
AND,58.57176173702533
ANNOUNCEMENT,2.6020599913279625
ANTECEDENT,2.6020599913279625
ANTICHRIST,2.6020599913279625
ANTIQUITAM,2.6020599913279625
ANY,20.478670320170906
ANYONE,2.6020599913279625
AP,2.6020599913279625
APPEAL,2.6020599913279625
ARE,6.903089986991944
ARGUMENT,2.6020599913279625
ARGUMENTUM,31.22471989593555
ARPA,4.851937464544562
ARROGANTLY,2.6020599913279625
AS,9.703874929089125
ASCII,2.6020599913279625
ASU,2.6020599913279625
AT,10.6246936830415
ATF,2.6020599913279625
ATHEIST,4.851937464544562
ATM,5.204119982655925
ATM],2.6020599913279625
ATWOOD,4.851937464544562
AUSTRALIA,2.6020599913279625
AUTHORS,4.851937464544562
AWainwright,12.347951681866121
AZ,8.8164799306237
A],8.8164799306237
Aaaahhh,2.6020599913279625
Aario,22.637911416754555
Aaron,12.347951681866121
Abbott,2.6020599913279625
Abdullah,2.6020599913279625
Ables,8.8164799306237
Abolition,2.6020599913279625
Abombs,2.6020599913279625
Abortion,4.851937464544562
About,4.851937464544562
Abraham,12.129843661361406
Abramlike,4.851937464544562
Abrams,2.6020599913279625
Absence,4.851937464544562
Absent,2.6020599913279625
Absolute,2.6020599913279625
Absolutely,10.6246936830415
Abu,10.40823996531185
Abuse,4.851937464544562
Abusive,2.6020599913279625
Accent,2.6020599913279625
Acceptable,4.851937464544562
Accident,2.6020599913279625
According,34.11106410682141
Accounting,2.6020599913279625
Accuracy,6.903089986991944
Aceh,2.6020599913279625
Achim,4.851937464544562
Acoording,4.851937464544562
Act,2.6020599913279625
Actaully,2.6020599913279625
Acts,18.52192752279918
Actually,43.67795866949173
Acutally,2.6020599913279625
Ad,2.6020599913279625
Adam,56.54843228280277
Adams,5.204119982655925
Add,6.903089986991944
Adda,14.8745711562581
Addresses,4.851937464544562
Addressing,2.6020599913279625
Admission,2.6020599913279625
Admit,4.851937464544562
Admittedly,4.851937464544562
Adolf,7.2779061968168435
Adoni,2.6020599913279625
Adultery,2.6020599913279625
Afghans,2.6020599913279625
Africa,5.204119982655925
African,14.555812393633687
After,71.9960791429312
Again,55.105065958548664
Against,7.2779061968168435
Age,20.0
Agency,7.2779061968168435
Ages,2.6020599913279625
Agnostic,8.8164799306237
Agnosticism,9.204119982655925
Agnostics,4.851937464544562
Agreed,4.851937464544562
Agreements,2.6020599913279625
Ah,24.177982191107674
Ahaz,13.010299956639813
Ahem,2.6020599913279625
Ahhh,2.6020599913279625
Ahmed,4.851937464544562
Aid,2.6020599913279625
Aids,5.204119982655925
Aiken,10.6246936830415
Air,2.6020599913279625
Aisha,5.204119982655925
Akbar,2.6020599913279625
Al,2.6020599913279625
AlAzhar,2.6020599913279625
AlQuran,2.6020599913279625
Alabama,5.204119982655925
Alaikum,6.903089986991944
Alan,28.0
AlanOlsenp17f40n105z1fidonetorg,14.405943628843808
Albany,7.8061799739838875
Albert,12.7496324196498
Ale,2.6020599913279625
Algeria,2.6020599913279625
Algiers,2.6020599913279625
Ali,7.2779061968168435
Alice,6.903089986991944
Alicea,2.6020599913279625
Alis,2.6020599913279625
All,87.18529185453178
Allah,60.10044628344724
Allah?,2.6020599913279625
Allahs,2.6020599913279625
Allan,91.18639112994488
Alleged,4.851937464544562
Allegheny,2.6020599913279625
Allegiance,2.6020599913279625
Allen,10.6246936830415
Allied,4.851937464544562
Allies,2.6020599913279625
Allow,2.6020599913279625
Allpowerful,2.6020599913279625
Almighty,2.6020599913279625
Almodovar,2.6020599913279625
Almost,2.6020599913279625
Alone,2.6020599913279625
Along,2.6020599913279625
Also,62.49387366082999
AltAtheism,42.81903794217553
Altatheism,2.6020599913279625
Altatheismarchivename,14.0
Alteer,2.6020599913279625
Alterian,18.214419939295738
Alterius,13.010299956639813
Alternatively,2.6020599913279625
Although,31.780180246659725
Alyosha,17.12780988292749
Am,8.8164799306237
Amalekites,2.6020599913279625
AmalekitesIdolatersProtestants,6.903089986991944
Amazing,2.6020599913279625
Amen,2.6020599913279625
Amendment,2.6020599913279625
America,42.640604867849454
America?,4.851937464544562
American,60.340775136151215
Americans,48.48293689725756
Americans?,2.6020599913279625
Ames,4.851937464544562
Amherst,4.851937464544562
Amnesty,6.903089986991944
Among,14.0
Amongst,8.8164799306237
Amos,2.6020599913279625
Amphiboly,2.6020599913279625
Amusing,41.780067683696636
An,87.23822992758049
Analogy,2.6020599913279625
Anarchism,7.2779061968168435
Ancient,40.57734996041317
And,235.22889255216393
Andres,15.428839878591475
Andrew,31.6253151236467
Andtbacka,21.886904891331827
Andy,9.204119982655925
Anecdote,28.012897192106838
Angeles,2.6020599913279625
Angels,20.478670320170906
Anglican,2.6020599913279625
Animal,8.8164799306237
Animals,12.7496324196498
Ann,30.439139835231288
Anne,4.851937464544562
Announcement,2.6020599913279625
Another,39.59484737728878
Anselm,12.347951681866121
Answer,6.903089986991944
Answering,2.6020599913279625
Answers,4.851937464544562
Anthem?,4.851937464544562
Anthology,9.703874929089125
Anthoney,17.6329598612474
Anthony,4.851937464544562
AntiMasonic,2.6020599913279625
Antichrist,21.83371859045053
Antichrists,10.40823996531185
Antivirus,2.6020599913279625
Anton,12.129843661361406
Antony,2.6020599913279625
Ants,2.6020599913279625
Any,38.53405377435877
Anybody,12.347951681866121
Anyhow,8.8164799306237
Anyone,33.19828453741851
Anything,14.0
Anyway,44.30643350764979
Anyways,2.6020599913279625
Apart,8.8164799306237
Apologies,2.6020599913279625
Apostles,12.7496324196498
Apparently,14.405943628843808
Appeal,7.8061799739838875
Appealing,5.204119982655925
Appearances,2.6020599913279625
Appearences,2.6020599913279625
Appearently,4.851937464544562
Appendix,4.851937464544562
Application,2.6020599913279625
Apr,62.04690003995568
April,20.06299615038751
Arab,2.6020599913279625
Arabia,35.12546237788706
Arabian,2.6020599913279625
Arabic,24.0
Aramaic,2.6020599913279625
Archivename,14.0
Are,76.15871119014697
Area,6.903089986991944
Arent,6.903089986991944
Argue,4.851937464544562
Argues,4.851937464544562
Arguing,4.851937464544562
Argument,27.92545952750578
Argument?,4.851937464544562
Argumentation,2.6020599913279625
Arguments,4.851937464544562
Argumentum,15.612359947967775
Arianism,2.6020599913279625
Aristotle?,2.6020599913279625
Arizona,8.8164799306237
Ark,5.204119982655925
Arlington,2.6020599913279625
Arms,11.020599913279625
Army,2.6020599913279625
Arnold,16.463935575821495
Arrgg,2.6020599913279625
Arromdee,39.59484737728878
Arthur,2.6020599913279625
Arthurian,2.6020599913279625
Article,10.40823996531185
Articles,6.903089986991944
Arts,4.851937464544562
Aryian,2.6020599913279625
As,121.60163967592864
Ascension,2.6020599913279625
Ashbury,2.6020599913279625
Asia,4.851937464544562
Asian,2.6020599913279625
Asians,2.6020599913279625
Asiatic,2.6020599913279625
Aside,6.903089986991944
Asimov,41.867979713822756
Asimovs,10.6246936830415
Ask,6.903089986991944
Asked,13.806179973983888
Asking,4.851937464544562
Ass,2.6020599913279625
Association,16.463935575821495
Assume,4.851937464544562
Assuming,20.478670320170906
Assyria,5.204119982655925
Assyrian,2.6020599913279625
Astral,2.6020599913279625
Astronomy,2.6020599913279625
At,67.43818325486657
Athei,4.851937464544562
Atheism,84.87909271733207
Atheism?,2.6020599913279625
Atheist,51.06944474644093
Atheisten,9.703874929089125
Atheists,48.73009158117344
Atheists?,87.47778162547564
Athena,2.6020599913279625
Athiest,2.6020599913279625
Atkins,4.851937464544562
Atlanta,6.903089986991944
Atlantic,2.6020599913279625
Atlas,2.6020599913279625
Atoms,13.22471989593555
Atonement,2.6020599913279625
Attempting,2.6020599913279625
Atwoods,4.851937464544562
August,8.8164799306237
Aunque,2.6020599913279625
Austin,11.505149978319906
Australia,12.347951681866121
Australian,7.2779061968168435
Austria,12.347951681866121
Austrian,2.6020599913279625
Authority,2.6020599913279625
Autobiography,2.6020599913279625
Aveling,2.6020599913279625
Award,2.6020599913279625
Awfully,4.851937464544562
Awright,2.6020599913279625
Ay,2.6020599913279625
Ayn,8.8164799306237
Aztec,2.6020599913279625
Aztecs,6.903089986991944
B,142.61133285274778
B04,10.6246936830415
B12,28.622659904607588
B52,2.6020599913279625
BACULUM,2.6020599913279625
BAKER,4.851937464544562
BAPTISM,8.8164799306237
BASED,2.6020599913279625
BBCI,8.8164799306237
BBS,6.903089986991944
BC,6.903089986991944
BCCI,65.66071467399549
BCE,9.703874929089125
BE,22.840505367078173
BEFORE,5.204119982655925
BEGIN,5.204119982655925
BELIEF,7.2779061968168435
BELIEVE,14.0
BELIEVING,21.469759616221282
BELL,8.8164799306237
BETTER,2.6020599913279625
BGSU],2.6020599913279625
BH,2.6020599913279625
BIBLE,6.903089986991944
BIBLES,2.6020599913279625
BIFURCATION,2.6020599913279625
BIRTH?,8.8164799306237
BISSELL,26.762257049818714
BITnet,2.6020599913279625
BLASHEPHEMERS,21.469759616221282
BM,5.204119982655925
BN,2.6020599913279625
BODIES,6.903089986991944
BOM,4.851937464544562
BOOKS,4.851937464544562
BOS,8.8164799306237
BOTH,6.903089986991944
BOYD,2.6020599913279625
BR,65.50115577135159
BRAIN,2.6020599913279625
BROOKFIELD,2.6020599913279625
BS,4.851937464544562
BSA,30.869879204665303
BTW,28.11139122101929
BTW?,4.851937464544562
BUILT,4.851937464544562
BULLSHIT,8.8164799306237
BURDEN,2.6020599913279625
BURN,2.6020599913279625
BWAHAHAHAHAHAHAHAH,2.6020599913279625
BY,13.806179973983888
B],17.6329598612474
Baal,2.6020599913279625
Baal],2.6020599913279625
Baals,2.6020599913279625
Babble,11.505149978319906
Babcock,14.0
Babylonian,4.851937464544562
Back,10.6246936830415
Backwards,4.851937464544562
Bacteria,2.6020599913279625
Bad,25.311329952303794
Baghdad,8.8164799306237
Baghdad],2.6020599913279625
Bake,67.00666479233486
Baked,2.6020599913279625
Bakers,2.6020599913279625
Bakes?,2.6020599913279625
Bakker,2.6020599913279625
Bala,11.020599913279625
Balance,8.8164799306237
Baldwin,4.851937464544562
Ball,9.703874929089125
Ballantine,4.851937464544562
Ballmann,2.6020599913279625
Baltimore,4.851937464544562
Baltimores,2.6020599913279625
Banesh,2.6020599913279625
Bang,7.2779061968168435
Bangladesh,4.851937464544562
Bank,25.335017208184045
Banks,4.851937464544562
Banner,2.6020599913279625
Bantam,4.851937464544562
Baptist,20.0
Barlow,5.204119982655925
Barnabas,2.6020599913279625
Barnum,2.6020599913279625
Baron,2.6020599913279625
Based,14.405943628843808
Basically,15.59077982042095
Basinger,2.6020599913279625
Basis,4.851937464544562
Bass,2.6020599913279625
Batman,2.6020599913279625
Battin,6.903089986991944
Battles,4.851937464544562
Baucaille,7.2779061968168435
Baum,4.851937464544562
Bay,10.6246936830415
Bayesian,9.703874929089125
Baysian,13.010299956639813
Be,16.0
Bear,7.8061799739838875
Bearing,2.6020599913279625
Beast,2.6020599913279625
Beauchaine,103.02126799086982
Beauchaine608659323LP=AYAyG,8.8164799306237
Beauchine,2.6020599913279625
Beaumont,2.6020599913279625
Beautiful,4.851937464544562
Beauvoir,2.6020599913279625
Because,48.92790030352132
Becuase,2.6020599913279625
Bee,2.6020599913279625
Beef,2.6020599913279625
Before,23.386169730631426
Begging,4.851937464544562
Begin,2.6020599913279625
Behavioral,2.6020599913279625
Behind,2.6020599913279625
Behold,10.40823996531185
Being,20.06299615038751
Beirut,2.6020599913279625
Belfast,5.204119982655925
Belief,16.0
Believe,10.6246936830415
Believers,2.6020599913279625
Believing,2.6020599913279625
Belmont,2.6020599913279625
Belt,2.6020599913279625
Ben,4.851937464544562
Benedikt,122.44070381385848
Benediktine,6.903089986991944
Benedikts,4.851937464544562
Benefactor,5.204119982655925
BenefactorBug,2.6020599913279625
Benjamin,8.8164799306237
Bennett,4.851937464544562
Benny,2.6020599913279625
Benson,2.6020599913279625
Beowolf,2.6020599913279625
Berkeley,4.851937464544562
Berlin,11.505149978319906
Bernard,9.703874929089125
Bertil,2.6020599913279625
Bertrand,22.840505367078173
Besides,32.280430082384356
Best,6.903089986991944
Bethany,2.6020599913279625
Bethlehem,10.40823996531185
Better,8.8164799306237
Between,2.6020599913279625
Bevans,2.6020599913279625
Beware,7.2779061968168435
Beyond,2.6020599913279625
Bhagwan,2.6020599913279625
Bible,184.0053610371302
Bible?,16.463935575821495
BibleBeliever,4.851937464544562
Biblelovers,2.6020599913279625
Bibles,15.428839878591475
Bibletm?,2.6020599913279625
